NDC,PRODUCT_NAME,DRUG_NAME,RxCUI,BRAND_NAME,MULTI_INGREDIENT
65162017909,24 hr metformin hydrochloride 750 mg extended release oral tablet,metformin,6809,,FALSE
71205014160,24 hr metformin hydrochloride 750 mg extended release oral tablet,metformin,6809,,FALSE
68788720501,24 hr metformin hydrochloride 750 mg extended release oral tablet,metformin,6809,,FALSE
68788733709,24 hr metformin hydrochloride 750 mg extended release oral tablet,metformin,6809,,FALSE
76385012901,24 hr metformin hydrochloride 750 mg extended release oral tablet,metformin,6809,,FALSE
50090276700,24 hr metformin hydrochloride 750 mg extended release oral tablet,metformin,6809,,FALSE
68788780301,24 hr metformin hydrochloride 750 mg extended release oral tablet,metformin,6809,,FALSE
68788780303,24 hr metformin hydrochloride 750 mg extended release oral tablet,metformin,6809,,FALSE
68788780306,24 hr metformin hydrochloride 750 mg extended release oral tablet,metformin,6809,,FALSE
00087606413,24 hr metformin hydrochloride 750 mg extended release oral tablet [glucophage],metformin,6809,Glucophage,FALSE
10631001917,metformin hydrochloride 100 mg/ml extended release suspension [riomet],metformin,6809,Riomet,FALSE
63629250201,metformin hydrochloride 100 mg/ml oral solution,metformin,6809,,FALSE
63629250101,metformin hydrochloride 100 mg/ml oral solution,metformin,6809,,FALSE
42571036010,metformin hydrochloride 100 mg/ml oral solution,metformin,6809,,FALSE
71800000801,metformin hydrochloride 100 mg/ml oral solution,metformin,6809,,FALSE
42571036007,metformin hydrochloride 100 mg/ml oral solution,metformin,6809,,FALSE
10631020601,metformin hydrochloride 100 mg/ml oral solution [riomet],metformin,6809,Riomet,FALSE
10631020602,metformin hydrochloride 100 mg/ml oral solution [riomet],metformin,6809,Riomet,FALSE
10631023801,metformin hydrochloride 100 mg/ml oral solution [riomet],metformin,6809,Riomet,FALSE
10631023802,metformin hydrochloride 100 mg/ml oral solution [riomet],metformin,6809,Riomet,FALSE
62207049754,metformin hydrochloride 1000 mg extended release oral tablet,metformin,6809,,FALSE
62207049747,metformin hydrochloride 1000 mg extended release oral tablet,metformin,6809,,FALSE
71205088464,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
00615798230,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
00615798205,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68788788907,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353009860,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
25000013253,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
25000013212,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
00904632861,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
57664047453,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70934042790,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335182102,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090357905,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353088545,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
60505019201,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71205088490,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335183307,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71205088460,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
67296070003,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090357903,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68645030059,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063054430,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71205088455,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063088993,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063088990,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335183300,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335182107,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335183301,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335183302,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335183305,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70518037203,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
00555038702,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063054630,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063054660,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
62584045285,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
51224022050,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335182100,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
42385094910,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
42385094919,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090217700,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
12634078963,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090217705,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
61919039790,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68382076016,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
63629792503,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
65841003077,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68382076001,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43547032210,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43547032250,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43547035910,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70934076090,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
65841003010,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
72789018998,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71610022153,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
60429011305,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
60429011318,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
57664047418,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
25000013203,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
52959086002,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
72789018960,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
57664047459,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68071320006,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
60505019200,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
49999011690,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68071239803,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68071239808,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
49483062050,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
00185022105,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
61442036301,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090217704,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68645054559,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
60687016201,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
65841081110,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
00378718705,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
63187010200,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
63187010260,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50742015601,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50742015690,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
63629139702,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
63629139704,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
55700066930,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
35356088630,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68071468309,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
65841081177,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
65862001005,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
65862001060,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
65862001099,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063043094,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
10544025330,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50228010705,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50228010710,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70518037205,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
24724001601,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
42806031501,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50228010730,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68071503101,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
23155010409,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
23155010410,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
12634078966,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
52959086090,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68788808301,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68788808306,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090369102,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
12634078901,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
12634078918,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
51655056326,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
12634078952,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
72789018993,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68071320009,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
65841081105,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
35356088690,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71610021080,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063043093,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
60760049790,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
58657064201,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335085903,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
58657064250,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71205055500,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71205055560,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335085901,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68462016190,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063043090,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71610021260,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71610021280,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
10544094790,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71610022173,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
10135061905,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
65084041620,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
62207044257,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
62207044298,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
12634078984,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353098786,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
12634078991,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
12634078995,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
12634078996,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
12634078997,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70010006505,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70010006509,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
00603446928,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353098753,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353098773,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
67296070001,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
12634078985,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353098780,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
63187033230,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
69367018201,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
67877022133,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
00781505205,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
63629769403,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063043030,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68645054659,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335008500,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335008501,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335008502,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335008503,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335008506,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335008507,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71205054800,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71205054860,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
62207044250,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71205055578,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71610021253,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71610022130,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71610022145,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71610022160,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71610022186,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090441200,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090441203,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
63629809302,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68645058459,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090441204,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090441205,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
67544016330,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
62207044243,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
62207044247,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
62207044249,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71093013405,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
42385090205,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
42385090201,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
60687016211,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70518092700,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
61919039730,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
61919039760,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
61919039782,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063054460,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063054498,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063054690,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063054693,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063054694,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063054698,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
62584045280,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335128900,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335128901,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68382076030,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335128903,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335128904,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335128905,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335128906,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335128907,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335128908,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
51224022060,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
51224022070,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68382076077,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
42385090206,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
42385090210,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
42385094911,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
42385094960,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090217702,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063054493,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063054490,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70934013530,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
25000013298,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090489200,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090497300,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
63629792501,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
63629792502,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
63629809301,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68382076005,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68382076010,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70518037202,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
63629850301,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
63629850401,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70518310100,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
65841003001,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
65841003005,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
65841003016,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
65841003030,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70518037204,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335085902,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
00904669161,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
60760097560,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
60760097590,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335182101,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335182103,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335182104,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335182105,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43547035950,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335183303,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335183304,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335183306,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
10544063030,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
10544063090,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70518037200,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70518037201,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71205055530,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335182108,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063088960,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43063088998,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090357900,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090357904,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
00378024401,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
00904716461,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71205088411,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68788788903,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71205088472,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71205088478,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353088553,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353088573,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353088580,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353088586,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
58657064210,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68788788906,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71205088430,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70934020730,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70934020760,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70934020790,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70934039990,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
53746022001,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
53746022005,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
53746022010,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71335128902,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353009680,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353009880,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353011480,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353012860,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353012880,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68071178101,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68788788901,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
70934013590,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71717010611,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68788788908,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68788788909,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
72189022030,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
72189022060,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
72189022082,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
00615798239,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
71709011206,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
49483062010,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
60429011301,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
60429011360,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
60429011390,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
57664047413,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
57664047451,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
57664047458,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
57664047488,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
72789018921,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
49483062001,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
72789018990,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090077500,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090077502,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090077503,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
50090077505,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68788912201,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68788912203,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68788912209,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
12634078990,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
49483062081,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
58864069330,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68071231606,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68071238801,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68071239802,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68071239806,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68071239809,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
43353098730,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
12634078945,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
12634078942,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
10544005830,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68071320002,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68071320003,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68071320008,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
42806022105,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
42806031505,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
23155010405,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
23155010406,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
61442036305,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
52959086030,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
52959086060,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68788808303,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68788808308,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
68788808309,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
12634078969,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
24658029205,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
24658029260,metformin hydrochloride 1000 mg oral tablet,metformin,6809,,FALSE
