NDC,PRODUCT_NAME,ACTIVE,START_DATE,END_DATE,BRAND_GENERIC,MULTI_INGREDIENT
58016054376,glipizide 10 mg oral tablet [glucotrol],FALSE,200706,201206,brand,FALSE
58016054370,glipizide 10 mg oral tablet [glucotrol],FALSE,200706,201206,brand,FALSE
58016054345,glipizide 10 mg oral tablet [glucotrol],FALSE,200706,201206,brand,FALSE
58016054321,glipizide 10 mg oral tablet [glucotrol],FALSE,200706,201206,brand,FALSE
65427041266,glipizide 10 mg oral tablet [glucotrol],FALSE,200706,201206,brand,FALSE
58016054340,glipizide 10 mg oral tablet [glucotrol],FALSE,200706,201206,brand,FALSE
58016054373,glipizide 10 mg oral tablet [glucotrol],FALSE,200706,201206,brand,FALSE
53978018309,glipizide 10 mg oral tablet [glucotrol],FALSE,200706,201206,brand,FALSE
58016054396,glipizide 10 mg oral tablet [glucotrol],FALSE,200706,201206,brand,FALSE
53978018308,glipizide 10 mg oral tablet [glucotrol],FALSE,200706,201206,brand,FALSE
58016054307,glipizide 10 mg oral tablet [glucotrol],FALSE,200706,201206,brand,FALSE
58016054381,glipizide 10 mg oral tablet [glucotrol],FALSE,200706,201206,brand,FALSE
58016054356,glipizide 10 mg oral tablet [glucotrol],FALSE,200706,201206,brand,FALSE
57866646202,glipizide 10 mg oral tablet [glucotrol],FALSE,201107,201307,brand,FALSE
58016054300,glipizide 10 mg oral tablet [glucotrol],FALSE,200706,201212,brand,FALSE
58016054312,glipizide 10 mg oral tablet [glucotrol],FALSE,200706,201206,brand,FALSE
50090207602,glipizide 5 mg oral tablet,FALSE,201611,202001,generic,FALSE
62318014101,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
43353037980,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
58016087621,glipizide 5 mg oral tablet,FALSE,200706,201408,generic,FALSE
54569384104,glipizide 5 mg oral tablet,FALSE,201411,201706,generic,FALSE
61392006391,glipizide 5 mg oral tablet,FALSE,200706,201307,generic,FALSE
60760014160,glipizide 5 mg oral tablet,FALSE,201304,202105,generic,FALSE
00904663761,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
43353020794,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
12634072974,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
51079081024,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
23490046000,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
63874031612,glipizide 5 mg oral tablet,FALSE,200706,201601,generic,FALSE
42708010930,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
60429008230,glipizide 5 mg oral tablet,FALSE,200706,201302,generic,FALSE
16729013917,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
00182199401,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
71335003604,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
70518010400,glipizide 5 mg oral tablet,FALSE,201706,201912,generic,FALSE
12634072963,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
51655010552,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
55289080660,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
00904792480,glipizide 5 mg oral tablet,FALSE,200706,201212,generic,FALSE
70518035800,glipizide 5 mg oral tablet,FALSE,201705,202004,generic,FALSE
12634072984,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
53808040001,glipizide 5 mg oral tablet,FALSE,201009,202006,generic,FALSE
12634072912,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
21695046960,glipizide 5 mg oral tablet,FALSE,201108,201905,generic,FALSE
00378110505,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
61786002320,glipizide 5 mg oral tablet,FALSE,201411,201702,generic,FALSE
51138027030,glipizide 5 mg oral tablet,FALSE,201103,201605,generic,FALSE
61392006351,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
66267010092,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
65243037812,glipizide 5 mg oral tablet,FALSE,200907,201212,generic,FALSE
67046023615,glipizide 5 mg oral tablet,FALSE,201711,202201,generic,FALSE
67046023730,glipizide 5 mg oral tablet,FALSE,201711,202201,generic,FALSE
62318014100,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
17236044105,glipizide 5 mg oral tablet,FALSE,200706,201102,generic,FALSE
67046023660,glipizide 5 mg oral tablet,FALSE,201711,202201,generic,FALSE
50090207600,glipizide 5 mg oral tablet,FALSE,201611,202001,generic,FALSE
58118145203,glipizide 5 mg oral tablet,FALSE,201312,201710,generic,FALSE
33261039760,glipizide 5 mg oral tablet,FALSE,201308,202011,generic,FALSE
00182199489,glipizide 5 mg oral tablet,FALSE,200706,201309,generic,FALSE
12634072961,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
71610017580,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
12634072994,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
49349009230,glipizide 5 mg oral tablet,FALSE,201012,201703,generic,FALSE
50090050203,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
50268036115,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
52189029129,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
00364260405,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
63629139801,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
67544030280,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
52125057302,glipizide 5 mg oral tablet,FALSE,201304,201606,generic,FALSE
60505014100,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
50111058401,glipizide 5 mg oral tablet,FALSE,200907,201102,generic,FALSE
68115015590,glipizide 5 mg oral tablet,FALSE,200901,201101,generic,FALSE
67046023760,glipizide 5 mg oral tablet,FALSE,201711,202201,generic,FALSE
55887072790,glipizide 5 mg oral tablet,FALSE,200706,201212,generic,FALSE
00172364970,glipizide 5 mg oral tablet,FALSE,200706,201511,generic,FALSE
76237016930,glipizide 5 mg oral tablet,FALSE,201206,201803,generic,FALSE
61786073020,glipizide 5 mg oral tablet,FALSE,201807,201812,generic,FALSE
61392006354,glipizide 5 mg oral tablet,FALSE,200706,201307,generic,FALSE
68788685409,glipizide 5 mg oral tablet,FALSE,201701,202105,generic,FALSE
58854002730,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
51285059804,glipizide 5 mg oral tablet,FALSE,200706,201309,generic,FALSE
12634072950,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
21695046930,glipizide 5 mg oral tablet,FALSE,201102,201905,generic,FALSE
68788685401,glipizide 5 mg oral tablet,FALSE,201701,202105,generic,FALSE
54868331801,glipizide 5 mg oral tablet,FALSE,200706,201907,generic,FALSE
53808025801,glipizide 5 mg oral tablet,FALSE,201007,202102,generic,FALSE
00591046010,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
71335093003,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
66267010091,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
69189145201,glipizide 5 mg oral tablet,FALSE,201705,201807,generic,FALSE
00904792461,glipizide 5 mg oral tablet,FALSE,200706,201212,generic,FALSE
60505014101,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
51129241801,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
52125010502,glipizide 5 mg oral tablet,FALSE,201302,201807,generic,FALSE
72789013030,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
12634072985,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
57664039818,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
65243037803,glipizide 5 mg oral tablet,FALSE,200907,201212,generic,FALSE
65243037809,glipizide 5 mg oral tablet,FALSE,200907,201802,generic,FALSE
66267010090,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
00405538002,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
62682500201,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
63874031614,glipizide 5 mg oral tablet,FALSE,200706,201601,generic,FALSE
16590028660,glipizide 5 mg oral tablet,FALSE,201205,201906,generic,FALSE
63874031624,glipizide 5 mg oral tablet,FALSE,200706,201601,generic,FALSE
67046023614,glipizide 5 mg oral tablet,FALSE,201711,202201,generic,FALSE
57315001104,glipizide 5 mg oral tablet,FALSE,200706,201212,generic,FALSE
70518011502,glipizide 5 mg oral tablet,FALSE,201703,202003,generic,FALSE
58118145108,glipizide 5 mg oral tablet,FALSE,201702,201811,generic,FALSE
12634072992,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
12634072993,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
55154455609,glipizide 5 mg oral tablet,FALSE,200905,201206,generic,FALSE
43353037960,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
57664039813,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
50090207601,glipizide 5 mg oral tablet,FALSE,201611,202001,generic,FALSE
67046023621,glipizide 5 mg oral tablet,FALSE,201711,202201,generic,FALSE
00172364960,glipizide 5 mg oral tablet,FALSE,200706,201705,generic,FALSE
19458055901,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
58016087610,glipizide 5 mg oral tablet,FALSE,200706,201408,generic,FALSE
63874031650,glipizide 5 mg oral tablet,FALSE,200706,201601,generic,FALSE
57866646301,glipizide 5 mg oral tablet,FALSE,200706,201307,generic,FALSE
49999010800,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
61786002319,glipizide 5 mg oral tablet,FALSE,201411,201702,generic,FALSE
58118145209,glipizide 5 mg oral tablet,FALSE,201312,201710,generic,FALSE
68115015560,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
71335003606,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
67046023715,glipizide 5 mg oral tablet,FALSE,201711,202201,generic,FALSE
67296089401,glipizide 5 mg oral tablet,FALSE,201705,202201,generic,FALSE
58016087628,glipizide 5 mg oral tablet,FALSE,200706,201408,generic,FALSE
12634072966,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
55887072701,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
00536570201,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
70518035802,glipizide 5 mg oral tablet,FALSE,201711,202004,generic,FALSE
67046023707,glipizide 5 mg oral tablet,FALSE,201711,202201,generic,FALSE
71610038845,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
58118145208,glipizide 5 mg oral tablet,FALSE,201407,201710,generic,FALSE
71335093004,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
00047046324,glipizide 5 mg oral tablet,FALSE,200706,201102,generic,FALSE
00378110501,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
53002446003,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
52189029124,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
00832049111,glipizide 5 mg oral tablet,FALSE,201504,201812,generic,FALSE
00047046330,glipizide 5 mg oral tablet,FALSE,200706,201102,generic,FALSE
52125019902,glipizide 5 mg oral tablet,FALSE,201303,201702,generic,FALSE
52125048123,glipizide 5 mg oral tablet,FALSE,201504,201701,generic,FALSE
13411022001,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
57664039888,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
68788685403,glipizide 5 mg oral tablet,FALSE,201701,202105,generic,FALSE
12634072981,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
63629139807,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
55289080686,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
52125048120,glipizide 5 mg oral tablet,FALSE,201307,201701,generic,FALSE
00247044400,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
55700062490,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
43353037992,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
33261039700,glipizide 5 mg oral tablet,FALSE,201308,202011,generic,FALSE
57315001101,glipizide 5 mg oral tablet,FALSE,200709,201708,generic,FALSE
51129402202,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
71610017545,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
64725013901,glipizide 5 mg oral tablet,FALSE,201412,201912,generic,FALSE
70934066630,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
23490563403,glipizide 5 mg oral tablet,FALSE,200810,201603,generic,FALSE
54569384100,glipizide 5 mg oral tablet,FALSE,200706,201706,generic,FALSE
63874031621,glipizide 5 mg oral tablet,FALSE,200706,201601,generic,FALSE
71205004190,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
68788014106,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
55160012205,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
70934009830,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
55289080614,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
21695046990,glipizide 5 mg oral tablet,FALSE,201102,201905,generic,FALSE
63629139802,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
00904792460,glipizide 5 mg oral tablet,FALSE,200706,201212,generic,FALSE
58864002730,glipizide 5 mg oral tablet,FALSE,200706,202110,generic,FALSE
63874031604,glipizide 5 mg oral tablet,FALSE,200706,201601,generic,FALSE
70518055202,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
63874031628,glipizide 5 mg oral tablet,FALSE,200706,201601,generic,FALSE
00677154405,glipizide 5 mg oral tablet,FALSE,200706,201212,generic,FALSE
12634072991,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
00247044403,glipizide 5 mg oral tablet,FALSE,200708,202002,generic,FALSE
63629139805,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
00591046001,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
49999010890,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
43806052441,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
61392006345,glipizide 5 mg oral tablet,FALSE,200706,201307,generic,FALSE
12634072967,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
51129402201,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
50090207603,glipizide 5 mg oral tablet,FALSE,201611,202001,generic,FALSE
43353037998,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
57315001103,glipizide 5 mg oral tablet,FALSE,200709,201708,generic,FALSE
00603375528,glipizide 5 mg oral tablet,FALSE,200706,201212,generic,FALSE
58864002760,glipizide 5 mg oral tablet,FALSE,200706,202201,generic,FALSE
63874031602,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
61392006330,glipizide 5 mg oral tablet,FALSE,200706,201212,generic,FALSE
54868331803,glipizide 5 mg oral tablet,FALSE,200706,201907,generic,FALSE
52125097123,glipizide 5 mg oral tablet,FALSE,201501,201612,generic,FALSE
00677154401,glipizide 5 mg oral tablet,FALSE,200706,201212,generic,FALSE
58016087620,glipizide 5 mg oral tablet,FALSE,200706,201409,generic,FALSE
60760014198,glipizide 5 mg oral tablet,FALSE,201310,201907,generic,FALSE
70518055200,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
71610038880,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
50111058402,glipizide 5 mg oral tablet,FALSE,200907,201102,generic,FALSE
55160012201,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
00056071185,glipizide 5 mg oral tablet,FALSE,200706,201212,generic,FALSE
43806052470,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
70518055203,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
53002446203,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
24236038102,glipizide 5 mg oral tablet,FALSE,200709,201206,generic,FALSE
68788991809,glipizide 5 mg oral tablet,FALSE,201203,201910,generic,FALSE
50436646304,glipizide 5 mg oral tablet,FALSE,201605,201904,generic,FALSE
58864002790,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
50090050200,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
53002044660,glipizide 5 mg oral tablet,FALSE,200706,201212,generic,FALSE
00056071170,glipizide 5 mg oral tablet,FALSE,200706,201212,generic,FALSE
53002446006,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
66267010060,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
66336073090,glipizide 5 mg oral tablet,FALSE,201109,201409,generic,FALSE
71610017592,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
13411022006,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
00364260401,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
62269029129,glipizide 5 mg oral tablet,FALSE,200706,201102,generic,FALSE
63629139804,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
58118014108,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
43353037973,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
00615796830,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
54569384102,glipizide 5 mg oral tablet,FALSE,200706,201706,generic,FALSE
66105075406,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
52985007701,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
66105075403,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
55289080693,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
63874031660,glipizide 5 mg oral tablet,FALSE,200706,201601,generic,FALSE
71610038873,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
16590028630,glipizide 5 mg oral tablet,FALSE,201205,201906,generic,FALSE
67544030232,glipizide 5 mg oral tablet,FALSE,200903,202003,generic,FALSE
00839793912,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
58016087660,glipizide 5 mg oral tablet,FALSE,200706,201408,generic,FALSE
43353020745,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
50090207604,glipizide 5 mg oral tablet,FALSE,201611,202001,generic,FALSE
71335003601,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
53002446206,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
17236044101,glipizide 5 mg oral tablet,FALSE,200706,201102,generic,FALSE
53808025701,glipizide 5 mg oral tablet,FALSE,201007,202006,generic,FALSE
63739011615,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
62269029124,glipizide 5 mg oral tablet,FALSE,200706,201102,generic,FALSE
71610038892,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
71114022105,glipizide 5 mg oral tablet,FALSE,200706,201212,generic,FALSE
58016087640,glipizide 5 mg oral tablet,FALSE,200706,201408,generic,FALSE
55289080630,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
60429008260,glipizide 5 mg oral tablet,FALSE,200706,201302,generic,FALSE
58864002714,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
71335093001,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
68788046009,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
51129272801,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
55887072730,glipizide 5 mg oral tablet,FALSE,200706,201307,generic,FALSE
55887021230,glipizide 5 mg oral tablet,FALSE,200708,201212,generic,FALSE
67046023720,glipizide 5 mg oral tablet,FALSE,201711,202201,generic,FALSE
70518011500,glipizide 5 mg oral tablet,FALSE,201702,202003,generic,FALSE
66105075410,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
54868331805,glipizide 5 mg oral tablet,FALSE,200810,201907,generic,FALSE
67046023714,glipizide 5 mg oral tablet,FALSE,201711,202201,generic,FALSE
53808036901,glipizide 5 mg oral tablet,FALSE,201007,202006,generic,FALSE
12634072980,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
70934009890,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
55154522400,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
63187047730,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
50090050202,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
71335093005,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
71335003607,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
51129365202,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
50436646303,glipizide 5 mg oral tablet,FALSE,201401,201904,generic,FALSE
00172364910,glipizide 5 mg oral tablet,FALSE,200908,201605,generic,FALSE
61919072290,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
67544075680,glipizide 5 mg oral tablet,FALSE,200708,201212,generic,FALSE
52544046010,glipizide 5 mg oral tablet,FALSE,200706,201212,generic,FALSE
63874031681,glipizide 5 mg oral tablet,FALSE,200706,201601,generic,FALSE
58118145206,glipizide 5 mg oral tablet,FALSE,201312,201710,generic,FALSE
00894625502,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
33358015830,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
55154522407,glipizide 5 mg oral tablet,FALSE,200706,201106,generic,FALSE
50436646302,glipizide 5 mg oral tablet,FALSE,201401,201904,generic,FALSE
00247044402,glipizide 5 mg oral tablet,FALSE,200708,202002,generic,FALSE
68071422309,glipizide 5 mg oral tablet,FALSE,201802,202102,generic,FALSE
67544030292,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
65243037818,glipizide 5 mg oral tablet,FALSE,200907,201212,generic,FALSE
63874031605,glipizide 5 mg oral tablet,FALSE,200706,201601,generic,FALSE
00832049110,glipizide 5 mg oral tablet,FALSE,201504,201812,generic,FALSE
43353037909,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
60429008210,glipizide 5 mg oral tablet,FALSE,201302,201906,generic,FALSE
67046023607,glipizide 5 mg oral tablet,FALSE,201711,202201,generic,FALSE
50090050204,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
70518011503,glipizide 5 mg oral tablet,FALSE,201706,202003,generic,FALSE
53217031730,glipizide 5 mg oral tablet,FALSE,201706,202011,generic,FALSE
55154623809,glipizide 5 mg oral tablet,FALSE,201107,201406,generic,FALSE
63739011603,glipizide 5 mg oral tablet,FALSE,200706,201301,generic,FALSE
70518112401,glipizide 5 mg oral tablet,FALSE,201806,202005,generic,FALSE
52959082320,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
24236036802,glipizide 5 mg oral tablet,FALSE,200709,201206,generic,FALSE
24196054505,glipizide 5 mg oral tablet,FALSE,200907,201206,generic,FALSE
49884045105,glipizide 5 mg oral tablet,FALSE,200706,201102,generic,FALSE
49349022802,glipizide 5 mg oral tablet,FALSE,201106,201610,generic,FALSE
00536569701,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
58016087650,glipizide 5 mg oral tablet,FALSE,200706,201409,generic,FALSE
00615359553,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
53978201305,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
68788014103,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
13411022003,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
71335093007,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
60951071170,glipizide 5 mg oral tablet,FALSE,200706,201109,generic,FALSE
71114022101,glipizide 5 mg oral tablet,FALSE,200706,201212,generic,FALSE
67046023628,glipizide 5 mg oral tablet,FALSE,201711,202201,generic,FALSE
00247044460,glipizide 5 mg oral tablet,FALSE,200708,202002,generic,FALSE
51129365201,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
51138025130,glipizide 5 mg oral tablet,FALSE,201103,201605,generic,FALSE
58016087624,glipizide 5 mg oral tablet,FALSE,200706,201408,generic,FALSE
60429008201,glipizide 5 mg oral tablet,FALSE,201302,201906,generic,FALSE
33261039730,glipizide 5 mg oral tablet,FALSE,201308,202011,generic,FALSE
71610038860,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
68071485701,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
55700062430,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
12634072978,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
54569384103,glipizide 5 mg oral tablet,FALSE,201401,201706,generic,FALSE
71205004160,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
50268036111,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
12634072952,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
51813026060,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
24196054501,glipizide 5 mg oral tablet,FALSE,200907,201206,generic,FALSE
00172364900,glipizide 5 mg oral tablet,FALSE,200911,201605,generic,FALSE
00615840739,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
12634072995,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
71205004130,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
68071493901,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
51079081019,glipizide 5 mg oral tablet,FALSE,200706,201908,generic,FALSE
63187047790,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
60951071185,glipizide 5 mg oral tablet,FALSE,200706,201109,generic,FALSE
13411022002,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
61786073019,glipizide 5 mg oral tablet,FALSE,201607,201812,generic,FALSE
61919047630,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
12634072942,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
60760014190,glipizide 5 mg oral tablet,FALSE,201411,201907,generic,FALSE
66116082760,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
63874031630,glipizide 5 mg oral tablet,FALSE,200706,201601,generic,FALSE
00615796839,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
58016087615,glipizide 5 mg oral tablet,FALSE,200706,201408,generic,FALSE
72789013090,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
00182199405,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
68788991806,glipizide 5 mg oral tablet,FALSE,201203,201910,generic,FALSE
67046023728,glipizide 5 mg oral tablet,FALSE,201711,202201,generic,FALSE
67544075645,glipizide 5 mg oral tablet,FALSE,200905,201206,generic,FALSE
71610038898,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
51285059802,glipizide 5 mg oral tablet,FALSE,200706,201104,generic,FALSE
51129309801,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
63187047760,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
00615359563,glipizide 5 mg oral tablet,FALSE,200706,201101,generic,FALSE
67544030245,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
66267031630,glipizide 5 mg oral tablet,FALSE,200706,201206,generic,FALSE
52125048102,glipizide 5 mg oral tablet,FALSE,201506,201701,generic,FALSE
33261039799,glipizide 5 mg oral tablet,FALSE,201402,202011,generic,FALSE
60505014102,glipizide 5 mg oral tablet,TRUE,190001,,generic,FALSE
55048024430,glipizide 5 mg oral tablet,FALSE,201202,201505,generic,FALSE
21695046978,glipizide 5 mg oral tablet,FALSE,201210,201610,generic,FALSE
67046023620,glipizide 5 mg oral tablet,FALSE,201711,202201,generic,FALSE
